text,label
من الواضح أن 'تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال.' Mashbooh.,2
المنتج يحتوي على الكحول بنسبة 10%.. النتيجة: Haram.,1
"From the description 'Tomato is a Halal vegetable that is rich in antioxidants.', we can conclude it is Halal.",0
منتج يحتوي على الكحول بكميات غير محددة.. النتيجة: Mashbooh.,2
"Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas. — Keputusan: Mashbooh.",2
"من خلال الوصف 'منتج يتكون من مكونات حلال وصحية.', يتبين أنه Halal.",0
منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.. النتيجة: Mashbooh.,2
منتج خالي من الكحول والمكونات الحيوانية. — الحالة: Halal.,0
المنتج يحتوي على مواد حرام.. النتيجة: Haram.,1
"من خلال الوصف 'المنتج يحتوي على مستخلصات حيوانية تم معالجتها بطرق غير واضحة.', يتبين أنه Mashbooh.",2
"من خلال الوصف 'هذا المنتج يحتوي على جيلاتين حلال.', يتبين أنه Halal.",0
"It is clear that 'Apple is a nutritious fruit that is considered Halal.'. Hence, it is Halal.",0
المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية. من الواضح أنه Halal.,0
"It is clear that 'Beef is Halal if slaughtered according to Islamic guidelines.'. Hence, it is Halal.",0
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui. — Keputusan: Mashbooh.,2
من الواضح أن 'الأطعمة تحتوي على المكونات النباتية فقط.' Halal.,0
"Jelas sekali, 'Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.' adalah Mashbooh.",2
"من خلال الوصف 'منتج خالي من المواد الحيوانية والمشروبات الكحولية.', يتبين أنه Halal.",0
الأطعمة تحتوي على المكونات النباتية فقط. — الحالة: Halal.,0
Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال. من الواضح أنه Mashbooh.,2
"Jelas sekali, 'Produk ini mengandungi bahan yang disahkan tidak halal.' adalah Haram.",1
Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.. Kesimpulan: Mashbooh.,2
"Daripada penerangan 'Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.', ia boleh diklasifikasikan sebagai Mashbooh.",2
Tomato is a Halal vegetable that is rich in antioxidants.. Verdict: Halal.,0
"Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.. Ini menunjukkan bahawa statusnya adalah Mashbooh.",2
منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.. النتيجة: Mashbooh.,2
"Jelas sekali, 'Produk ini mengandungi gelatin babi.' adalah Haram.",1
"Jelas sekali, 'Produk ini 100% sayur-sayuran tanpa bahan haiwan.' adalah Halal.",0
"Daripada penerangan 'Gelatin dalam produk ini berasal dari sumber yang tidak dapat dipastikan status halalnya.', ia boleh diklasifikasikan sebagai Mashbooh.",2
"من خلال الوصف 'المنتج يحتوي على مواد قد تحتوي على الكحول.', يتبين أنه Mashbooh.",2
Produk ini diproses di kilang yang memproses produk halal dan haram. — Keputusan: Mashbooh.,2
Produk ini diproses di kilang yang memproses produk halal dan haram. — Keputusan: Mashbooh.,2
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.. Kesimpulan: Mashbooh.,2
هذا المنتج لا يحتوي على مكونات حرام. — الحالة: Halal.,0
"من خلال الوصف 'تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال.', يتبين أنه Mashbooh.",2
المنتج يحتوي على الكحول بنسبة 10%. من الواضح أنه Haram.,1
هذا المنتج يحتوي على مكونات مشكوك في حالتها.. النتيجة: Mashbooh.,2
"Juice made from fresh fruits, like orange, is Halal. Clearly, it is categorized as Halal.",0
Produk ini bebas dari bahan haiwan dan alkohol.. Ini menunjukkan bahawa statusnya adalah Halal.,0
Produk ini mengandungi gelatin babi. — Keputusan: Haram.,1
هذا المشروب يحتوي على كحول بنسبة عالية. — الحالة: Haram.,1
"Spinach is a Halal green leafy vegetable. Clearly, it is categorized as Halal.",0
Beef is Halal if slaughtered according to Islamic guidelines.. Verdict: Halal.,0
Beef is Halal if slaughtered according to Islamic guidelines. — Status: Halal.,0
"It is clear that 'Carrots are Halal and packed with vitamins.'. Hence, it is Halal.",0
منتج يتكون من مكونات حلال وصحية. — الحالة: Halal.,0
"Juice made from fresh fruits, like orange, is Halal.. Verdict: Halal.",0
"Jelas sekali, 'Produk ini mengandungi gelatin babi.' adalah Haram.",1
"From the description 'Gelatin is made from animal collagen and can be Mashbooh if the source is unknown.', we can conclude it is Mashbooh.",2
"Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.. Kesimpulan: Mashbooh.",2
المنتج يحتوي على مواد حرام.. النتيجة: Haram.,1
Alcohol is Haram in Islam and should be avoided. — Status: Haram.,1
تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال. من الواضح أنه Mashbooh.,2
هذا المنتج يحتوي على مستخلصات حيوانية مشكوك فيها.. النتيجة: Mashbooh.,2
هذا المنتج لا يحتوي على مكونات حرام. من الواضح أنه Halal.,0
"من خلال الوصف 'هذا المنتج يحتوي على جيلاتين حلال.', يتبين أنه Halal.",0
Gelatin dalam produk ini berasal dari sumber yang tidak dapat dipastikan status halalnya.. Kesimpulan: Mashbooh.,2
Carrots are Halal and packed with vitamins. — Status: Halal.,0
"Spinach is a Halal green leafy vegetable. Clearly, it is categorized as Halal.",0
"Gelatin is made from animal collagen and can be Mashbooh if the source is unknown. Clearly, it is categorized as Mashbooh.",2
Bananas are a great source of potassium and Halal. — Status: Halal.,0
"من خلال الوصف 'المنتج يحتوي على مواد قد تحتوي على الكحول.', يتبين أنه Mashbooh.",2
Chicken is Halal when slaughtered according to the requirements of Islamic law. — Status: Halal.,0
منتج خالي من المواد الحيوانية والمشروبات الكحولية.. النتيجة: Halal.,0
"From the description 'Spinach is a Halal green leafy vegetable.', we can conclude it is Halal.",0
من الواضح أن 'تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال.' Mashbooh.,2
Produk ini dibuat dengan bahan-bahan halal dan disahkan oleh badan berwibawa. — Keputusan: Halal.,0
"Daripada penerangan 'Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.', ia boleh diklasifikasikan sebagai Mashbooh.",2
"From the description 'Gelatin is made from animal collagen and can be Mashbooh if the source is unknown.', we can conclude it is Mashbooh.",2
"Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas. — Keputusan: Mashbooh.",2
Produk ini mengandungi daging halal tetapi diproses di kilang yang turut memproses daging haram.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.. النتيجة: Mashbooh.,2
هذا المنتج يحتوي على مكونات حلال مصرح بها. من الواضح أنه Halal.,0
من الواضح أن 'هذا المشروب يحتوي على الكحول بنسبة 7%.' Haram.,1
Gelatin is made from animal collagen and can be Mashbooh if the source is unknown. — Status: Mashbooh.,2
"It is clear that 'Beef is Halal if slaughtered according to Islamic guidelines.'. Hence, it is Halal.",0
من الواضح أن 'هذا المنتج يحتوي على جيلاتين حلال.' Halal.,0
"Apple is a nutritious fruit that is considered Halal. Clearly, it is categorized as Halal.",0
Apple is a nutritious fruit that is considered Halal.. Verdict: Halal.,0
من الواضح أن 'منتجنا يحتوي على مستخلصات حيوانية مشكوك في حالتها.' Mashbooh.,2
Produk ini diproses menggunakan bahan yang diragui status halalnya. — Keputusan: Mashbooh.,2
Produk ini mengandungi daging halal tetapi diproses di kilang yang turut memproses daging haram.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
"Daripada penerangan 'Produk ini diproses di kilang yang memproses produk halal dan haram.', ia boleh diklasifikasikan sebagai Mashbooh.",2
من الواضح أن 'تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام.' Mashbooh.,2
"Jelas sekali, 'Produk ini mengandungi gelatin babi.' adalah Haram.",1
"From the description 'Carrots are Halal and packed with vitamins.', we can conclude it is Halal.",0
Produk ini mengandungi gelatin babi.. Ini menunjukkan bahawa statusnya adalah Haram.,1
"From the description 'Spinach is a Halal green leafy vegetable.', we can conclude it is Halal.",0
"From the description 'Chicken is Halal when slaughtered according to the requirements of Islamic law.', we can conclude it is Halal.",0
من الواضح أن 'تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام.' Mashbooh.,2
من الواضح أن 'هذا المنتج يحتوي على مكونات حلال مصرح بها.' Halal.,0
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
هذا المنتج لا يحتوي على مكونات حرام. من الواضح أنه Halal.,0
منتج خالي من المواد الحيوانية والمشروبات الكحولية.. النتيجة: Halal.,0
المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية. من الواضح أنه Halal.,0
"It is clear that 'Alcohol is Haram in Islam and should be avoided.'. Hence, it is Haram.",1
"من خلال الوصف 'منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.', يتبين أنه Mashbooh.",2
"Daripada penerangan 'Minuman beralkohol, seperti bir, adalah Haram.', ia boleh diklasifikasikan sebagai Haram.",1
من الواضح أن 'منتج يحتوي على الكحول بكميات غير محددة.' Mashbooh.,2
منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.. النتيجة: Mashbooh.,2
"From the description 'Herbs like basil and parsley are Halal.', we can conclude it is Halal.",0
"From the description 'Milk and dairy products are generally Halal.', we can conclude it is Halal.",0
"من خلال الوصف 'المنتج يحتوي على مواد حرام كالمشروبات الكحولية.', يتبين أنه Haram.",1
"Daripada penerangan 'Gelatin dalam produk ini berasal dari sumber yang tidak dapat dipastikan status halalnya.', ia boleh diklasifikasikan sebagai Mashbooh.",2
"Jelas sekali, 'Minuman ini mengandungi arak walaupun dalam kuantiti kecil, ia tetap Haram.' adalah Haram.",1
"من خلال الوصف 'هذا المنتج يحتوي على مستخلصات حيوانية مشكوك فيها.', يتبين أنه Mashbooh.",2
"من خلال الوصف 'المنتج يحتوي على الكحول بنسبة 10%.', يتبين أنه Haram.",1
"It is clear that 'Chicken is Halal when slaughtered according to the requirements of Islamic law.'. Hence, it is Halal.",0
هذا المنتج يحتوي على مكونات حلال مصرح بها.. النتيجة: Halal.,0
"From the description 'Beef is Halal if slaughtered according to Islamic guidelines.', we can conclude it is Halal.",0
"From the description 'Apple is a nutritious fruit that is considered Halal.', we can conclude it is Halal.",0
Produk ini 100% sayur-sayuran tanpa bahan haiwan.. Ini menunjukkan bahawa statusnya adalah Halal.,0
"From the description 'Juice made from fresh fruits, like orange, is Halal.', we can conclude it is Halal.",0
"من خلال الوصف 'منتج يحتوي على الكحول بكميات غير محددة.', يتبين أنه Mashbooh.",2
Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
"Pork is Haram in Islam and not allowed. Clearly, it is categorized as Haram.",1
Produk ini diproses di kilang yang memproses produk halal dan haram.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
Gelatin dalam produk ini berasal dari sumber yang tidak dapat dipastikan status halalnya.. Kesimpulan: Mashbooh.,2
منتجنا يحتوي على مستخلصات حيوانية مشكوك في حالتها.. النتيجة: Mashbooh.,2
Apple is a nutritious fruit that is considered Halal. — Status: Halal.,0
من الواضح أن 'المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية.' Halal.,0
"Juice made from fresh fruits, like orange, is Halal. — Status: Halal.",0
من الواضح أن 'منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.' Mashbooh.,2
هذا المشروب يحتوي على الكحول بنسبة 7%.. النتيجة: Haram.,1
"من خلال الوصف 'المنتج يتكون من لحوم حلال تم ذبحها وفقًا للشريعة الإسلامية.', يتبين أنه Halal.",0
منتج يحتوي على الكحول بكميات غير محددة. — الحالة: Mashbooh.,2
من الواضح أن 'هذا المنتج يحتوي على جيلاتين حلال.' Halal.,0
منتج يحتوي على مكونات حلال ولكن تمت معالجته بطرق مشكوك فيها. — الحالة: Mashbooh.,2
"من خلال الوصف 'منتجنا يحتوي على مستخلصات حيوانية مشكوك في حالتها.', يتبين أنه Mashbooh.",2
"From the description 'Milk and dairy products are generally Halal.', we can conclude it is Halal.",0
منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج.. النتيجة: Mashbooh.,2
Carrots are Halal and packed with vitamins. — Status: Halal.,0
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui. — Keputusan: Mashbooh.,2
المنتج يحتوي على الكحول بنسبة 10%. من الواضح أنه Haram.,1
"Daripada penerangan 'Produk ini mengandungi daging halal tetapi diproses di kilang yang turut memproses daging haram.', ia boleh diklasifikasikan sebagai Mashbooh.",2
"Jelas sekali, 'Produk ini mengandungi gelatin babi.' adalah Haram.",1
المنتج يحتوي على مواد حرام كالمشروبات الكحولية. — الحالة: Haram.,1
"It is clear that 'Chicken is Halal when slaughtered according to the requirements of Islamic law.'. Hence, it is Halal.",0
"من خلال الوصف 'المنتج يحتوي على مواد قد تحتوي على الكحول.', يتبين أنه Mashbooh.",2
تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام. — الحالة: Mashbooh.,2
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.. Kesimpulan: Mashbooh.,2
هذا المنتج يحتوي على مكونات مشكوك في حالتها. من الواضح أنه Mashbooh.,2
"من خلال الوصف 'هذا المنتج يحتوي على مكونات حلال مصرح بها.', يتبين أنه Halal.",0
منتج خالي من المواد الحيوانية والمشروبات الكحولية.. النتيجة: Halal.,0
Produk ini mengandungi daging halal tetapi diproses di kilang yang turut memproses daging haram.. Kesimpulan: Mashbooh.,2
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui. — Keputusan: Mashbooh.,2
تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام. — الحالة: Mashbooh.,2
"Spinach is a Halal green leafy vegetable. Clearly, it is categorized as Halal.",0
Spinach is a Halal green leafy vegetable. — Status: Halal.,0
"Jelas sekali, 'Produk ini mengandungi bahan yang disahkan tidak halal.' adalah Haram.",1
"Daripada penerangan 'Produk ini dibuat dengan bahan-bahan halal dan disahkan oleh badan berwibawa.', ia boleh diklasifikasikan sebagai Halal.",0
"من خلال الوصف 'تم تحضير هذا المنتج في مصنع مختلط بين الحلال والحرام.', يتبين أنه Mashbooh.",2
"Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.. Kesimpulan: Mashbooh.",2
هذا المشروب يحتوي على الكحول بنسبة 7%.. النتيجة: Haram.,1
المنتج يحتوي على مواد حرام. — الحالة: Haram.,1
"من خلال الوصف 'هذا المنتج يحتوي على جيلاتين حلال.', يتبين أنه Halal.",0
"Jelas sekali, 'Produk ini diproses di kilang yang memproses produk halal dan haram.' adalah Mashbooh.",2
"Jelas sekali, 'Produk ini mengandungi bahan yang disahkan tidak halal.' adalah Haram.",1
"Daripada penerangan 'Produk ini 100% sayur-sayuran tanpa bahan haiwan.', ia boleh diklasifikasikan sebagai Halal.",0
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
Pork is Haram in Islam and not allowed. — Status: Haram.,1
Produk ini 100% sayur-sayuran tanpa bahan haiwan. — Keputusan: Halal.,0
"من خلال الوصف 'الأطعمة تحتوي على المكونات النباتية فقط.', يتبين أنه Halal.",0
"Spinach is a Halal green leafy vegetable. Clearly, it is categorized as Halal.",0
المنتج خالي من المكونات الحيوانية أو الكحول.. النتيجة: Halal.,0
"Juice made from fresh fruits, like orange, is Halal.. Verdict: Halal.",0
"Jelas sekali, 'Produk ini 100% sayur-sayuran tanpa bahan haiwan.' adalah Halal.",0
هذا المنتج يحتوي على مكونات حلال مصرح بها.. النتيجة: Halal.,0
Produk ini bebas dari bahan haiwan dan alkohol. — Keputusan: Halal.,0
هذا المنتج يحتوي على جيلاتين حلال.. النتيجة: Halal.,0
تم إنتاجه في مصنع يعالج لحوم حلال وغير حلال. من الواضح أنه Mashbooh.,2
"Daripada penerangan 'Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.', ia boleh diklasifikasikan sebagai Mashbooh.",2
Apple is a nutritious fruit that is considered Halal.. Verdict: Halal.,0
"من خلال الوصف 'المنتج يحتوي على مواد قد تحتوي على الكحول.', يتبين أنه Mashbooh.",2
"Bananas are a great source of potassium and Halal. Clearly, it is categorized as Halal.",0
هذا المنتج يحتوي على مكونات حلال مصرح بها. من الواضح أنه Halal.,0
"From the description 'Spinach is a Halal green leafy vegetable.', we can conclude it is Halal.",0
"Jelas sekali, 'Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.' adalah Mashbooh.",2
المنتج يحتوي على مواد حرام كالمشروبات الكحولية. من الواضح أنه Haram.,1
"Tomato is a Halal vegetable that is rich in antioxidants. Clearly, it is categorized as Halal.",0
"Daripada penerangan 'Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.', ia boleh diklasifikasikan sebagai Mashbooh.",2
من الواضح أن 'هذا المنتج يحتوي على جيلاتين الخنزير.' Haram.,1
"It is clear that 'Chicken is Halal when slaughtered according to the requirements of Islamic law.'. Hence, it is Halal.",0
"من خلال الوصف 'منتج خالي من الكحول والمكونات الحيوانية.', يتبين أنه Halal.",0
"من خلال الوصف 'منتج خالي من المواد الحيوانية والمشروبات الكحولية.', يتبين أنه Halal.",0
من الواضح أن 'هذا المنتج يحتوي على جيلاتين الخنزير.' Haram.,1
"From the description 'Carrots are Halal and packed with vitamins.', we can conclude it is Halal.",0
"من خلال الوصف 'منتج يتكون من مكونات حلال وصحية.', يتبين أنه Halal.",0
هذا المنتج يحتوي على مكونات مشكوك في حالتها. من الواضح أنه Mashbooh.,2
Carrots are Halal and packed with vitamins. — Status: Halal.,0
"Jelas sekali, 'Minuman ini mengandungi arak walaupun dalam kuantiti kecil, ia tetap Haram.' adalah Haram.",1
"It is clear that 'Spinach is a Halal green leafy vegetable.'. Hence, it is Halal.",0
المنتج يحتوي على مستخلصات حيوانية تم معالجتها بطرق غير واضحة. من الواضح أنه Mashbooh.,2
"من خلال الوصف 'منتج يتكون من مكونات حلال وصحية.', يتبين أنه Halal.",0
"Jelas sekali, 'Produk ini mengandungi bahan yang disahkan tidak halal.' adalah Haram.",1
منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج. من الواضح أنه Mashbooh.,2
Produk ini bebas dari bahan haiwan dan alkohol. — Keputusan: Halal.,0
من الواضح أن 'منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج.' Mashbooh.,2
من الواضح أن 'الأطعمة تحتوي على المكونات النباتية فقط.' Halal.,0
هذا المنتج يحتوي على جيلاتين حلال. — الحالة: Halal.,0
هذا المنتج يحتوي على مكونات حلال مصرح بها.. النتيجة: Halal.,0
"من خلال الوصف 'المنتج يحتوي على مستخلصات حيوانية تم معالجتها بطرق غير واضحة.', يتبين أنه Mashbooh.",2
من الواضح أن 'هذا المنتج يحتوي على مكونات مشكوك في حالتها.' Mashbooh.,2
منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج. — الحالة: Mashbooh.,2
Gelatin dalam produk ini berasal dari sumber yang tidak dapat dipastikan status halalnya. — Keputusan: Mashbooh.,2
Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya. — Keputusan: Mashbooh.,2
من الواضح أن 'منتج يحتوي على مكونات حلال ولكن تمت معالجته بطرق مشكوك فيها.' Mashbooh.,2
Produk ini mengandungi gelatin babi. — Keputusan: Haram.,1
"Minuman ini mengandungi arak walaupun dalam kuantiti kecil, ia tetap Haram.. Ini menunjukkan bahawa statusnya adalah Haram.",1
هذا المنتج لا يحتوي على مكونات حرام.. النتيجة: Halal.,0
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
"Daripada penerangan 'Produk ini 100% sayur-sayuran tanpa bahan haiwan.', ia boleh diklasifikasikan sebagai Halal.",0
Produk ini mengandungi daging halal tetapi diproses di kilang yang turut memproses daging haram. — Keputusan: Mashbooh.,2
Alcohol is Haram in Islam and should be avoided.. Verdict: Haram.,1
المنتج يحتوي على الكحول بنسبة 10%. من الواضح أنه Haram.,1
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui. — Keputusan: Mashbooh.,2
"From the description 'Bananas are a great source of potassium and Halal.', we can conclude it is Halal.",0
منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج. من الواضح أنه Mashbooh.,2
"من خلال الوصف 'هذا المنتج يحتوي على مستخلصات حيوانية مشكوك فيها.', يتبين أنه Mashbooh.",2
هذا المنتج لا يحتوي على مكونات حرام. — الحالة: Halal.,0
المنتج يحتوي على مواد حرام كالمشروبات الكحولية. — الحالة: Haram.,1
"It is clear that 'This snack contains animal-derived gelatin.'. Hence, it is Mashbooh.",2
"من خلال الوصف 'هذا المنتج يحتوي على جيلاتين حلال.', يتبين أنه Halal.",0
Produk ini 100% sayur-sayuran tanpa bahan haiwan. — Keputusan: Halal.,0
المنتج يحتوي على مستخلصات حيوانية تم معالجتها بطرق غير واضحة. — الحالة: Mashbooh.,2
هذا المشروب يحتوي على الكحول بنسبة 7%. من الواضح أنه Haram.,1
منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.. النتيجة: Mashbooh.,2
من الواضح أن 'هذا المنتج لا يحتوي على مكونات حرام.' Halal.,0
"Daripada penerangan 'Produk ini 100% sayur-sayuran tanpa bahan haiwan.', ia boleh diklasifikasikan sebagai Halal.",0
"Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas. — Keputusan: Mashbooh.",2
Bananas are a great source of potassium and Halal. — Status: Halal.,0
منتج يحتوي على الكحول بكميات غير محددة. من الواضح أنه Mashbooh.,2
الأطعمة تحتوي على المكونات النباتية فقط.. النتيجة: Halal.,0
من الواضح أن 'منتج خالي من المواد الحيوانية والمشروبات الكحولية.' Halal.,0
هذا المنتج يحتوي على جيلاتين الخنزير.. النتيجة: Haram.,1
"من خلال الوصف 'المنتج خالي من المكونات الحيوانية أو الكحول.', يتبين أنه Halal.",0
"Milk and dairy products are generally Halal. Clearly, it is categorized as Halal.",0
من الواضح أن 'منتج يتكون من مكونات حلال وصحية.' Halal.,0
"Herbs like basil and parsley are Halal. Clearly, it is categorized as Halal.",0
"Jelas sekali, 'Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.' adalah Mashbooh.",2
"It is clear that 'Carrots are Halal and packed with vitamins.'. Hence, it is Halal.",0
"Minuman beralkohol, seperti bir, adalah Haram.. Kesimpulan: Haram.",1
منتج يتكون من مكونات حلال وصحية. — الحالة: Halal.,0
"Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.. Ini menunjukkan bahawa statusnya adalah Mashbooh.",2
"Minuman beralkohol, seperti bir, adalah Haram.. Kesimpulan: Haram.",1
"Jelas sekali, 'Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.' adalah Mashbooh.",2
"Minuman ini mengandungi arak walaupun dalam kuantiti kecil, ia tetap Haram.. Ini menunjukkan bahawa statusnya adalah Haram.",1
"Daripada penerangan 'Minuman ini mengandungi alkohol sebanyak 15%, jelas Haram.', ia boleh diklasifikasikan sebagai Haram.",1
"Daripada penerangan 'Krimer ini mengandungi derivatif lemak haiwan, status halal tidak jelas.', ia boleh diklasifikasikan sebagai Mashbooh.",2
Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
Produk ini 100% sayur-sayuran tanpa bahan haiwan. — Keputusan: Halal.,0
المنتج يحتوي على مواد حرام. — الحالة: Haram.,1
Produk ini dibuat dengan bahan-bahan halal dan disahkan oleh badan berwibawa. — Keputusan: Halal.,0
Gelatin is made from animal collagen and can be Mashbooh if the source is unknown. — Status: Mashbooh.,2
Produk ini mengandungi bahan daripada sumber haiwan yang tidak diketahui.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
Bananas are a great source of potassium and Halal. — Status: Halal.,0
Herbs like basil and parsley are Halal.. Verdict: Halal.,0
"من خلال الوصف 'منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج.', يتبين أنه Mashbooh.",2
"From the description 'Alcohol is Haram in Islam and should be avoided.', we can conclude it is Haram.",1
"From the description 'Beef is Halal if slaughtered according to Islamic guidelines.', we can conclude it is Halal.",0
"Juice made from fresh fruits, like orange, is Halal. Clearly, it is categorized as Halal.",0
"Jelas sekali, 'Gelatin dalam produk ini berasal dari sumber yang tidak dapat dipastikan status halalnya.' adalah Mashbooh.",2
من الواضح أن 'منتج يحتوي على مواد قد تكون غير حلال حسب عملية الإنتاج.' Mashbooh.,2
المنتج يحتوي على الكحول بنسبة 10%. — الحالة: Haram.,1
من الواضح أن 'المنتج يحتوي على مواد قد تحتوي على الكحول.' Mashbooh.,2
Produk ini bebas dari bahan haiwan dan alkohol. — Keputusan: Halal.,0
"From the description 'Tomato is a Halal vegetable that is rich in antioxidants.', we can conclude it is Halal.",0
"من خلال الوصف 'تم تجهيز هذا المنتج في مصنع يعالج اللحوم الحلال وغير الحلال.', يتبين أنه Mashbooh.",2
"Pork is Haram in Islam and not allowed. Clearly, it is categorized as Haram.",1
"Daripada penerangan 'Produk ini diproses di kilang yang memproses produk halal dan haram.', ia boleh diklasifikasikan sebagai Mashbooh.",2
Produk ini diproses di kilang yang memproses produk halal dan haram. — Keputusan: Mashbooh.,2
"Jelas sekali, 'Produk ini 100% sayur-sayuran tanpa bahan haiwan.' adalah Halal.",0
"من خلال الوصف 'منتج يحتوي على مواد قد تكون حلال أو حرام حسب ظروف الإنتاج.', يتبين أنه Mashbooh.",2
المنتج يحتوي على الكحول بنسبة 10%. من الواضح أنه Haram.,1
Produk ini mengandungi daging halal tetapi diproses di kilang yang turut memproses daging haram.. Ini menunjukkan bahawa statusnya adalah Mashbooh.,2
This snack contains animal-derived gelatin.. Verdict: Mashbooh.,2
"Jelas sekali, 'Minuman beralkohol, seperti bir, adalah Haram.' adalah Haram.",1
Herbs like basil and parsley are Halal.. Verdict: Halal.,0
"Daripada penerangan 'Produk ini dibuat dengan bahan-bahan halal dan disahkan oleh badan berwibawa.', ia boleh diklasifikasikan sebagai Halal.",0
"Beef is Halal if slaughtered according to Islamic guidelines. Clearly, it is categorized as Halal.",0
"Minuman ini mengandungi arak walaupun dalam kuantiti kecil, ia tetap Haram.. Kesimpulan: Haram.",1
هذا المنتج يحتوي على مكونات حلال مصرح بها. — الحالة: Halal.,0
"Daripada penerangan 'Produk ini mengandungi daging halal tetapi diproses di kilang yang turut memproses daging haram.', ia boleh diklasifikasikan sebagai Mashbooh.",2
"From the description 'Beef is Halal if slaughtered according to Islamic guidelines.', we can conclude it is Halal.",0
"من خلال الوصف 'تم تجهيز هذا المنتج في مصنع يعالج اللحوم الحلال وغير الحلال.', يتبين أنه Mashbooh.",2
Pork is Haram in Islam and not allowed. — Status: Haram.,1
"Daripada penerangan 'Produk ini mengandungi bahan yang disahkan tidak halal.', ia boleh diklasifikasikan sebagai Haram.",1
Produk ini mengandungi bahan pengawet yang tidak dapat dipastikan status halalnya.. Kesimpulan: Mashbooh.,2
"From the description 'Milk and dairy products are generally Halal.', we can conclude it is Halal.",0
منتج يحتوي على الكحول بكميات غير محددة. — الحالة: Mashbooh.,2
Produk ini mengandungi bahan yang disahkan tidak halal.. Ini menunjukkan bahawa statusnya adalah Haram.,1
